index,imdb_id,nominee,tony_id,birthYear,deathYear,imdb_img
47925,nm0000616,Eric Roberts,,1956,,https://m.media-amazon.com/images/M/MV5BMTQ2MTk3OTgwM15BMl5BanBnXkFtZTcwODE1OTIwMw@@._V1_.jpg
47926,nm0000619,Tim Roth,,1961,,https://m.media-amazon.com/images/M/MV5BMjA5NTA3MDQyOV5BMl5BanBnXkFtZTcwODM4NDE3Mw@@._V1_.jpg
47927,nm0000620,Mickey Rourke,,1952,,https://m.media-amazon.com/images/M/MV5BMTM0MzYwNDA2MF5BMl5BanBnXkFtZTcwNDYzMjg4Mw@@._V1_.jpg
47928,nm0000626,John Sayles,,1950,,https://m.media-amazon.com/images/M/MV5BMjA3Mzc4Mzk4OV5BMl5BanBnXkFtZTYwNDU0NjQ1._V1_.jpg
47929,nm0000654,Terence Stamp,,1938,,https://m.media-amazon.com/images/M/MV5BMTc0ODc3ODQ4OF5BMl5BanBnXkFtZTcwNzIxNzAyMg@@._V1_.jpg
47930,nm0000672,Meg Tilly,,1960,,https://m.media-amazon.com/images/M/MV5BMTg1NzAxNTM3MF5BMl5BanBnXkFtZTgwMDMyOTk2NDE@._V1_.jpg
47931,nm0000693,Peter Weller,,1947,,https://m.media-amazon.com/images/M/MV5BMTE5MTIxNTM1NV5BMl5BanBnXkFtZTYwOTMzNjc1._V1_.jpg
47932,nm0000697,Billy Wilder,,1906,2002,https://m.media-amazon.com/images/M/MV5BMTA2MDc2MDIwMzFeQTJeQWpwZ15BbWU2MDA3MTg0Ng@@._V1_.jpg
47933,nm0000706,Michelle Yeoh,,1962,,https://m.media-amazon.com/images/M/MV5BMTg0NTI0NDkzOF5BMl5BanBnXkFtZTcwMjYwMTIwNw@@._V1_.jpg
47934,nm0000710,David Raksin,,1912,2004,https://m.media-amazon.com/images/M/MV5BZmY0Y2QzNzktOGE4ZS00ZDg0LWJiNzktMmRjOWQ0YjBmZTljXkEyXkFqcGdeQXVyMjQwOTE1MzE@._V1_.jpg
47935,nm0000729,Casey Affleck,,1975,,https://m.media-amazon.com/images/M/MV5BZjg5ZWM2ZTYtOGM1Yi00NzY4LThlMDctMWM4NTdlYTRhODRhXkEyXkFqcGdeQXVyMTYzOTczNTY5._V1_.jpg
47936,nm0000731,Brian Aherne,,1902,1986,https://m.media-amazon.com/images/M/MV5BMTUxODk3OTI0M15BMl5BanBnXkFtZTYwODQyNjU2._V1_.jpg
47937,nm0000733,Anouk Aimée,,1932,,https://m.media-amazon.com/images/M/MV5BMTg1MzM2MzA0MF5BMl5BanBnXkFtZTcwNzgxMjkzNA@@._V1_.jpg
47938,nm0000734,Eddie Albert,,1908,2005,https://m.media-amazon.com/images/M/MV5BMTQxNjIwNzE0OV5BMl5BanBnXkFtZTYwNzc0MTQ2._V1_.jpg
47939,nm0000740,Irwin Allen,,1916,1991,https://m.media-amazon.com/images/M/MV5BMTUyNzE0ODgzOF5BMl5BanBnXkFtZTgwODk4NjIwMjE@._V1_.jpg
47940,nm0000743,Néstor Almendros,,1930,1992,https://m.media-amazon.com/images/M/MV5BY2NlYjI2ZjAtMzFmMS00YmQ2LTk0YmUtOWJhMTc4NGQ3ZWE0L2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg
47941,nm0000747,Don Ameche,,1908,1993,https://m.media-amazon.com/images/M/MV5BMTMyNjc5ODE4MV5BMl5BanBnXkFtZTYwOTYwMTM2._V1_.jpg
47942,nm0000774,Michelangelo Antonioni,,1912,2007,https://m.media-amazon.com/images/M/MV5BZTc3NjE1NmQtYTMxYi00NjFmLWJmNTAtZjgzZmFiNTNiY2Q3XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg
47943,nm0000780,Denys Arcand,,1941,,https://m.media-amazon.com/images/M/MV5BMTI3ODY4MjkzM15BMl5BanBnXkFtZTYwNDYwNjg0._V1_.jpg
47944,nm0000795,Jean Arthur,,1900,1991,https://m.media-amazon.com/images/M/MV5BMTQ2NDczNTA1N15BMl5BanBnXkFtZTYwNjk2MjI2._V1_.jpg
47945,nm0000797,Hal Ashby,,1929,1988,https://m.media-amazon.com/images/M/MV5BNTE4MjI2Njc4MF5BMl5BanBnXkFtZTcwNDA0NjIyOA@@._V1_.jpg
47946,nm0000802,Mary Astor,,1906,1987,https://m.media-amazon.com/images/M/MV5BMTY3MDQ0OTIwOV5BMl5BanBnXkFtZTgwMzk2MDU1MzE@._V1_.jpg
47947,nm0000812,Roger Avary,,1965,,
47948,nm0000814,John G. Avildsen,,1935,2017,https://m.media-amazon.com/images/M/MV5BMTc0MTY2MzM2MV5BMl5BanBnXkFtZTYwNDI3MDky._V1_.jpg
47949,nm0000825,Mary Badham,,1952,,https://m.media-amazon.com/images/M/MV5BMTM1MzM3MTYwOV5BMl5BanBnXkFtZTcwMTk3OTExNQ@@._V1_.jpg
47950,nm0000829,Stuart Baird,,1947,,https://m.media-amazon.com/images/M/MV5BMTgxMzU3NzMxNF5BMl5BanBnXkFtZTcwMzc0MTEzMw@@._V1_.jpg
47951,nm0000841,Michael Ballhaus,,1935,2017,https://m.media-amazon.com/images/M/MV5BMTQ2MDIyMzMyMV5BMl5BanBnXkFtZTcwODYzMDE0Nw@@._V1_.jpg
47952,nm0000846,Ian Bannen,,1928,1999,https://m.media-amazon.com/images/M/MV5BMTI4NDQyMDU4NF5BMl5BanBnXkFtZTYwMTk3OTU3._V1_.jpg
47953,nm0000849,Javier Bardem,,1969,,https://m.media-amazon.com/images/M/MV5BMTY1NTc4NTYzMF5BMl5BanBnXkFtZTcwNDIwOTY1NA@@._V1_.jpg
47954,nm0000859,Lionel Barrymore,,1878,1954,https://m.media-amazon.com/images/M/MV5BMTc5NzY5MTgwNV5BMl5BanBnXkFtZTYwMjc4NjQ2._V1_.jpg
47955,nm0000866,Saul Bass,,1920,1996,https://m.media-amazon.com/images/M/MV5BMTU5NzgzNjk2MF5BMl5BanBnXkFtZTgwNTg2MjMxMDE@._V1_.jpg
47956,nm0000869,Alan Bates,alan-bates-31251,1934,2003,https://m.media-amazon.com/images/M/MV5BMjE3ODM4OTkwM15BMl5BanBnXkFtZTYwOTczMTI2._V1_.jpg
47957,nm0000876,Noah Baumbach,,1969,,https://m.media-amazon.com/images/M/MV5BMjA3NTUzNzM2OF5BMl5BanBnXkFtZTcwNjU4MjYxMw@@._V1_.jpg
47958,nm0000886,Warren Beatty,warren-beatty-31401,1937,,https://m.media-amazon.com/images/M/MV5BMjA4MjA5NDU5Nl5BMl5BanBnXkFtZTgwNDcyNDc1OTE@._V1_.jpg
47959,nm0000891,Wallace Beery,,1885,1949,https://m.media-amazon.com/images/M/MV5BMTIxOTI0OTM1NF5BMl5BanBnXkFtZTYwNjUwMTM2._V1_.jpg
47960,nm0000904,William Bendix,,1906,1964,https://m.media-amazon.com/images/M/MV5BMjI2NDAzODQ2NF5BMl5BanBnXkFtZTgwMjY4NDE2MDE@._V1_.jpg
47961,nm0000905,Roberto Benigni,,1952,,https://m.media-amazon.com/images/M/MV5BMTUwMzI1Nzg5NF5BMl5BanBnXkFtZTYwODU5NjYz._V1_.jpg
47962,nm0000914,Robert Benton,,1932,,https://m.media-amazon.com/images/M/MV5BMTc2MjUyMjA3MV5BMl5BanBnXkFtZTYwODk5NTgz._V1_.jpg
47963,nm0000915,Bruce Beresford,,1940,,https://m.media-amazon.com/images/M/MV5BMjI0MzI3MDQ1N15BMl5BanBnXkFtZTcwMjQ4MjgxNA@@._V1_.jpg
47964,nm0000923,Busby Berkeley,,1895,1976,https://m.media-amazon.com/images/M/MV5BZTFmN2VkZWItN2YzYS00M2YyLWIxMDYtNDYwZjU2MGE1YmEyXkEyXkFqcGdeQXVyNzY1ODU1OTk@._V1_.jpg
47965,nm0000934,Bernardo Bertolucci,,1941,2018,https://m.media-amazon.com/images/M/MV5BMTc2OTY0NjAyN15BMl5BanBnXkFtZTgwMjY5MDY2MDE@._V1_.jpg
47966,nm0000939,Adrian Biddle,,1952,2005,
47967,nm0000942,Theodore Bikel,theodore-bikel-32076,1924,2015,https://m.media-amazon.com/images/M/MV5BMTk0Nzc0MTI4NF5BMl5BanBnXkFtZTcwODc0MTMzMQ@@._V1_.jpg
47968,nm0000958,John Boorman,,1933,,https://m.media-amazon.com/images/M/MV5BNDM0Njg2ODY2NF5BMl5BanBnXkFtZTYwMTUyNjU1._V1_.jpg
47969,nm0000976,Martin Brest,,1951,,https://m.media-amazon.com/images/M/MV5BOTRlN2UwNTEtNTI3OS00ZmYwLTk0NzktODViNjUxZjdjYTZlXkEyXkFqcGdeQXVyMjA0MTYzNzI@._V1_.jpg
47970,nm0000982,Josh Brolin,,1968,,https://m.media-amazon.com/images/M/MV5BMTQ1MzYyMjQ0Nl5BMl5BanBnXkFtZTcwMTA0ODkyMg@@._V1_.jpg
47971,nm0000983,Albert Brooks,,1947,,https://m.media-amazon.com/images/M/MV5BMTM4MzEwMTMxN15BMl5BanBnXkFtZTcwNTQwMTc2NQ@@._V1_.jpg
47972,nm0000989,Yul Brynner,yul-brynner-33507,1920,1985,https://m.media-amazon.com/images/M/MV5BNDQ2ODQ2MjQ5NV5BMl5BanBnXkFtZTYwODk4MjM2._V1_.jpg
47973,nm0000992,Billie Burke,,1884,1970,https://m.media-amazon.com/images/M/MV5BMTcyMjczNzk0NV5BMl5BanBnXkFtZTYwODI3MjI2._V1_.jpg
47974,nm0000997,Gary Busey,,1944,,https://m.media-amazon.com/images/M/MV5BMTQ2NjM5NjE5NF5BMl5BanBnXkFtZTYwNTk3MjUz._V1_.jpg
47975,nm0001007,Dyan Cannon,,1937,,https://m.media-amazon.com/images/M/MV5BMjE3Nzc3NTA5OV5BMl5BanBnXkFtZTYwOTY1MjI1._V1_.jpg
47976,nm0001008,Frank Capra,,1897,1991,https://m.media-amazon.com/images/M/MV5BMTQ1NjE0NzgzNV5BMl5BanBnXkFtZTYwODg0MjI2._V1_.jpg
47977,nm0001025,Seymour Cassel,,1935,2019,https://m.media-amazon.com/images/M/MV5BMzAzNDUwODk4OV5BMl5BanBnXkFtZTgwMzA0MzQ4NzM@._V1_.jpg
47978,nm0001046,Julie Christie,,1940,,https://m.media-amazon.com/images/M/MV5BMTY4MzIzMTE5MV5BMl5BanBnXkFtZTcwNDc3NDA2MQ@@._V1_.jpg
47979,nm0001047,Michael Cimino,,1939,2016,https://m.media-amazon.com/images/M/MV5BMjAwMjIwMTM2M15BMl5BanBnXkFtZTcwNTQ4NTMzNA@@._V1_.jpg
47980,nm0001050,Montgomery Clift,,1920,1966,https://m.media-amazon.com/images/M/MV5BMjA5OTI1NTEyNl5BMl5BanBnXkFtZTYwODQyNDQ2._V1_.jpg
47981,nm0001060,Chris Columbus,,1958,,https://m.media-amazon.com/images/M/MV5BMTY2MTYzNzUyNl5BMl5BanBnXkFtZTYwMDI0NzA0._V1_.jpg
47982,nm0001076,Joan Crawford,,1906,1977,https://m.media-amazon.com/images/M/MV5BMjMzNzQ5Mjg5MF5BMl5BanBnXkFtZTYwNTg0NDM2._V1_.jpg
47983,nm0001104,Frank Darabont,,1959,,https://m.media-amazon.com/images/M/MV5BNjk0MTkxNzQwOF5BMl5BanBnXkFtZTcwODM5OTMwNA@@._V1_.jpg
47984,nm0001109,Jaye Davidson,,1968,,https://m.media-amazon.com/images/M/MV5BMTQzMjA5OTQ4M15BMl5BanBnXkFtZTYwNzUyMjI3._V1_.jpg
47985,nm0001120,Vittorio De Sica,,1901,1974,https://m.media-amazon.com/images/M/MV5BMzcxOTgxMTY3NV5BMl5BanBnXkFtZTgwODE5OTk3MTE@._V1_.jpg
47986,nm0001121,Brandon De Wilde,,1942,1972,https://m.media-amazon.com/images/M/MV5BMTU1NzYyNzI3MF5BMl5BanBnXkFtZTcwNzQ5MTg5Nw@@._V1_.jpg
47987,nm0001124,Cecil B. DeMille,,1881,1959,https://m.media-amazon.com/images/M/MV5BMTIxOTYxMzY3N15BMl5BanBnXkFtZTYwMDgyNjI2._V1_.jpg
47988,nm0001186,Denholm Elliott,,1922,1992,https://m.media-amazon.com/images/M/MV5BMTY2ODQ3NDc5Nl5BMl5BanBnXkFtZTcwNDAwMjg5Nw@@._V1_.jpg
47989,nm0001188,Nora Ephron,nora-ephron-101166,1941,2012,https://m.media-amazon.com/images/M/MV5BMjE0MTEyNDE0M15BMl5BanBnXkFtZTcwNzA5NjQwOA@@._V1_.jpg
47990,nm0001214,Mike Figgis,,1948,,https://m.media-amazon.com/images/M/MV5BMjEwNDU3NjU3OF5BMl5BanBnXkFtZTcwODU4NzgwMw@@._V1_.jpg
47991,nm0001232,Milos Forman,,1932,2018,https://m.media-amazon.com/images/M/MV5BNDY5NDAyODM2Nl5BMl5BanBnXkFtZTcwMzgzNzg3OA@@._V1_.jpg
47992,nm0001233,Robert Forster,,1941,2019,https://m.media-amazon.com/images/M/MV5BNTYyNzczNDk0N15BMl5BanBnXkFtZTcwNzM4ODQ2NA@@._V1_.jpg
47993,nm0001246,Dan Futterman,,1967,,https://m.media-amazon.com/images/M/MV5BMTgwODA1NjY0MV5BMl5BanBnXkFtZTYwODExNDQ0._V1_.jpg
47994,nm0001256,Greta Garbo,,1905,1990,https://m.media-amazon.com/images/M/MV5BMTQ0MDU3ODQ0MF5BMl5BanBnXkFtZTgwNzY4NDQ3MTE@._V1_.jpg
47995,nm0001257,Ava Gardner,,1922,1990,https://m.media-amazon.com/images/M/MV5BZjEwNGFlNWYtODA2Mi00YWMxLTkwMjItYmQ1NmIzNDMyZjBhXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg
47996,nm0001279,William Goldman,,1931,2018,https://m.media-amazon.com/images/M/MV5BMTMzMjQ0ODY0N15BMl5BanBnXkFtZTcwMTgwMDM0Mg@@._V1_.jpg
47997,nm0001285,Elliott Gould,,1938,,https://m.media-amazon.com/images/M/MV5BMjEzNzU0MTA0OV5BMl5BanBnXkFtZTcwODQ2NDM2Mw@@._V1_.jpg
47998,nm0001290,Richard E. Grant,,1957,,https://m.media-amazon.com/images/M/MV5BMTc2NzA1NDk1Ml5BMl5BanBnXkFtZTgwMjk2NTA0NjM@._V1_.jpg
47999,nm0001322,Rex Harrison,rex-harrison-15049,1908,1990,https://m.media-amazon.com/images/M/MV5BMTQzMzU3OTcwMl5BMl5BanBnXkFtZTYwODEyMTU2._V1_.jpg
48000,nm0001328,Howard Hawks,,1896,1977,https://m.media-amazon.com/images/M/MV5BMTU5NDcxNTkwMF5BMl5BanBnXkFtZTcwNTc1ODcxOA@@._V1_.jpg
48001,nm0001329,Nigel Hawthorne,nigel-hawthorne-44566,1929,2001,https://m.media-amazon.com/images/M/MV5BMTM4MTg4NDE1NV5BMl5BanBnXkFtZTYwNTE2OTM3._V1_.jpg
48002,nm0001338,Brian Helgeland,,,,https://m.media-amazon.com/images/M/MV5BMTcyOTAyNTE5N15BMl5BanBnXkFtZTgwMTA1NjcwODE@._V1_.jpg
48003,nm0001354,Ciarán Hinds,,1953,,https://m.media-amazon.com/images/M/MV5BMTIyNjM0MzU0NF5BMl5BanBnXkFtZTcwOTIxMzg1MQ@@._V1_.jpg
48004,nm0001357,Paul Hogan,,1939,,https://m.media-amazon.com/images/M/MV5BMTI3NzE5MTU3NV5BMl5BanBnXkFtZTcwNjMwMTM3Mg@@._V1_.jpg
48005,nm0001364,Bob Hoskins,,1942,2014,https://m.media-amazon.com/images/M/MV5BMTc5MTE0ODQyM15BMl5BanBnXkFtZTYwMTIyNTk1._V1_.jpg
48006,nm0001366,Leslie Howard,,1893,1943,https://m.media-amazon.com/images/M/MV5BMTM1NjM2MTE3Nl5BMl5BanBnXkFtZTYwNjY4NjQ2._V1_.jpg
48007,nm0001369,Rock Hudson,,1925,1985,https://m.media-amazon.com/images/M/MV5BMTMzNDgyNjUyNV5BMl5BanBnXkFtZTYwNTEyNDQ2._V1_.jpg
48008,nm0001373,Linda Hunt,linda-hunt-71681,1945,,https://m.media-amazon.com/images/M/MV5BMTM0NDg4MzMzNV5BMl5BanBnXkFtZTcwOTUwMTc4Mg@@._V1_.jpg
48009,nm0001376,Isabelle Huppert,,1953,,https://m.media-amazon.com/images/M/MV5BNTgzMzI3NTEzOV5BMl5BanBnXkFtZTcwMDMxNjM4Nw@@._V1_.jpg
48010,nm0001395,Richard Jaeckel,,1926,1997,https://m.media-amazon.com/images/M/MV5BMjEwNDk3OTkxOV5BMl5BanBnXkFtZTcwNjY0MjYwOA@@._V1_.jpg
48011,nm0001399,Marianne Jean-Baptiste,,1967,,https://m.media-amazon.com/images/M/MV5BMTg0MzI4MTg0OV5BMl5BanBnXkFtZTYwNTcyNDUz._V1_.jpg
48012,nm0001405,Janusz Kaminski,,1959,,https://m.media-amazon.com/images/M/MV5BMTM4ODI4NjU1N15BMl5BanBnXkFtZTcwNTE0MzY1Mw@@._V1_.jpg
48013,nm0001410,Lawrence Kasdan,,1949,,https://m.media-amazon.com/images/M/MV5BMjM3MTQ1NDg2OF5BMl5BanBnXkFtZTYwNjc0NDEz._V1_.jpg
48014,nm0001415,Elia Kazan,elia-kazan-15277,1909,2003,https://m.media-amazon.com/images/M/MV5BMjI0OTg0NTk0N15BMl5BanBnXkFtZTgwMTQyOTE3MDI@._V1_.jpg
48015,nm0001421,George Kennedy,,1925,2016,https://m.media-amazon.com/images/M/MV5BMTIxMTk0MDg5N15BMl5BanBnXkFtZTYwOTAzNTc1._V1_.jpg
48016,nm0001425,Krzysztof Kieslowski,,1941,1996,https://m.media-amazon.com/images/M/MV5BNzgyMjE0MDk5MF5BMl5BanBnXkFtZTcwNjcwNDg3Mw@@._V1_.jpg
48017,nm0001463,Janet Leigh,,1927,2004,https://m.media-amazon.com/images/M/MV5BMjU3MjY5OTE0MF5BMl5BanBnXkFtZTYwMzUyMDY2._V1_.jpg
48018,nm0001467,Jared Leto,,1971,,https://m.media-amazon.com/images/M/MV5BMTczMjUwNDUzMF5BMl5BanBnXkFtZTgwNDA4OTAzMTE@._V1_.jpg
48019,nm0001479,Carole Lombard,,1908,1942,https://m.media-amazon.com/images/M/MV5BNTg5NjI3MDA5Nl5BMl5BanBnXkFtZTcwMzY3OTQ4Mg@@._V1_.jpg
48020,nm0001490,Adrian Lyne,,1941,,https://m.media-amazon.com/images/M/MV5BMjIxMzk0NDYxNV5BMl5BanBnXkFtZTcwOTYwNjgxOA@@._V1_.jpg
48021,nm0001501,Louis Malle,,1932,1995,https://m.media-amazon.com/images/M/MV5BNzkxNWY3OTItZmRlZC00NmI2LWEwMWItMDA2MzhjOGQ2ZDViXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg
48022,nm0001512,Mary Elizabeth Mastrantonio,mary-elizabeth-mastrantonio-73594,1958,,https://m.media-amazon.com/images/M/MV5BMTk0Mzc5MzIxN15BMl5BanBnXkFtZTYwODUwNjc1._V1_.jpg
48023,nm0001550,Cathy Moriarty,,1960,,https://m.media-amazon.com/images/M/MV5BMTAzOTc1NjU4MjFeQTJeQWpwZ15BbWU2MDc3NjgzMw@@._V1_.jpg
48024,nm0001557,Viggo Mortensen,,1958,,https://m.media-amazon.com/images/M/MV5BNDQzOTg4NzA2Nl5BMl5BanBnXkFtZTcwMzkwNjkxMg@@._V1_.jpg
48025,nm0001574,Michael O'Keefe,,1955,,https://m.media-amazon.com/images/M/MV5BZjEyMjkzZjEtMzM0Ni00N2ZiLTg3NDAtODAwZWNmOGEyMzc2XkEyXkFqcGdeQXVyMTMwMTI0OTc@._V1_.jpg
48026,nm0001575,Tatum O'Neal,,1963,,https://m.media-amazon.com/images/M/MV5BMTg4MjU3MzczN15BMl5BanBnXkFtZTgwNzMxMTk5NDM@._V1_.jpg
48027,nm0001587,Alan J. Pakula,,1928,1998,https://m.media-amazon.com/images/M/MV5BOTZkMzA4ZjktYWI1NS00NjQxLThiZmMtZDllZTJkYTk1ZDEyXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg
48028,nm0001590,Chazz Palminteri,,1952,,https://m.media-amazon.com/images/M/MV5BMjExNjU4NTUzOV5BMl5BanBnXkFtZTgwMTY3MDMzMTE@._V1_.jpg
48029,nm0001603,Sam Peckinpah,,1925,1984,https://m.media-amazon.com/images/M/MV5BYjJmMzljZjEtYTM4OS00ZWQ2LWEyN2UtMTRiYzg3YTIwYmIwXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg
48030,nm0001631,Sarah Polley,,1979,,https://m.media-amazon.com/images/M/MV5BZjM4M2Y5MTMtODIyMC00ZWM2LTgzNWUtNGIyMzAyYWU0OTE4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg
48031,nm0001635,William Powell,,1892,1984,https://m.media-amazon.com/images/M/MV5BMTk4MzcxMjExN15BMl5BanBnXkFtZTcwODA2NDQyOA@@._V1_.jpg
48032,nm0001647,Claude Rains,claude-rains-56984,1889,1967,https://m.media-amazon.com/images/M/MV5BMTQwNDc3NjQ1OF5BMl5BanBnXkFtZTcwMjQ0NjI5Nw@@._V1_.jpg
48033,nm0001649,Anne Ramsey,,1929,1988,https://m.media-amazon.com/images/M/MV5BMjAzNTUwMTcyNl5BMl5BanBnXkFtZTcwMjI1MTQ3NA@@._V1_.jpg
48034,nm0001651,Basil Rathbone,basil-rathbone-4443,1892,1967,https://m.media-amazon.com/images/M/MV5BMTkwNjkzNzU1NV5BMl5BanBnXkFtZTYwMDM2MjI2._V1_.jpg
48035,nm0001677,Ginger Rogers,,1911,1995,https://m.media-amazon.com/images/M/MV5BOTgwNjE4MDkzMV5BMl5BanBnXkFtZTYwNjQ5NjQ2._V1_.jpg
48036,nm0001684,Katharine Ross,,1940,,https://m.media-amazon.com/images/M/MV5BZmM3ZDVmOTQtMGUxMy00Y2E4LWIwMGMtM2M5NTUyMmJiZTk0XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg
48037,nm0001689,Mercedes Ruehl,mercedes-ruehl-58615,1948,,https://m.media-amazon.com/images/M/MV5BNTU3MDU2MzkzNF5BMl5BanBnXkFtZTYwMDE5NTc4._V1_.jpg
48038,nm0001692,Ken Russell,,1927,2011,https://m.media-amazon.com/images/M/MV5BMTU5OTY2ODg5NF5BMl5BanBnXkFtZTcwNzAxOTAzMQ@@._V1_.jpg
48039,nm0001695,George Sanders,,1906,1972,https://m.media-amazon.com/images/M/MV5BMTgyODU3MDQ4NV5BMl5BanBnXkFtZTcwOTgwOTkxOA@@._V1_.jpg
48040,nm0001697,Chris Sarandon,,1942,,https://m.media-amazon.com/images/M/MV5BZTY0NTAxNzYtODcyMy00MmYzLTlkYzMtNDZmZGYxZDIwZWZiXkEyXkFqcGdeQXVyNDc0NTQ1Mw@@._V1_.jpg
48041,nm0001702,Roy Scheider,,1932,2008,https://m.media-amazon.com/images/M/MV5BNjc2OGUyMzYtNWFmYy00ZTg0LWFiYzQtYWNiZGY2OGUxNWVlXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg
48042,nm0001707,Paul Schrader,,1946,,https://m.media-amazon.com/images/M/MV5BMTc0MTUwNDM0OV5BMl5BanBnXkFtZTcwMTIzMzM5MQ@@._V1_.jpg
48043,nm0001719,George Segal,,1934,2021,https://m.media-amazon.com/images/M/MV5BMjA3Mzc4NTQwM15BMl5BanBnXkFtZTcwMTc0MzY1Mw@@._V1_.jpg
48044,nm0001721,Chloë Sevigny,,,,https://m.media-amazon.com/images/M/MV5BOTk2OTVjYzMtODY2MS00ZDg3LTkzOWQtZGRmMjFjNGZkNmU5XkEyXkFqcGdeQXVyMjQ0OTM2MTA@._V1_.jpg
48045,nm0001725,Omar Sharif,,1932,2015,https://m.media-amazon.com/images/M/MV5BMTU0ODg3MjM0OF5BMl5BanBnXkFtZTYwNTM2MDU0._V1_.jpg
48046,nm0001735,Talia Shire,,1946,,https://m.media-amazon.com/images/M/MV5BMTkwMzc0NjQzNV5BMl5BanBnXkFtZTYwNzM0NTk3._V1_.jpg
48047,nm0001775,Whit Stillman,,1952,,https://m.media-amazon.com/images/M/MV5BMTAyMzc3ODM2MDdeQTJeQWpwZ15BbWU2MDI3MTUzNQ@@._V1_.jpg
48048,nm0001784,Gloria Stuart,,1910,2010,https://m.media-amazon.com/images/M/MV5BMTc5MDc1NDEwNF5BMl5BanBnXkFtZTYwNDg4NTg1._V1_.jpg
48049,nm0001801,Robert Towne,,1934,,https://m.media-amazon.com/images/M/MV5BMTY4NjA2ODA0Nl5BMl5BanBnXkFtZTYwNzM5Mjg1._V1_.jpg
48050,nm0001805,Lana Turner,,1921,1995,https://m.media-amazon.com/images/M/MV5BMTM2NTg1NzQ4N15BMl5BanBnXkFtZTYwOTgyNzM2._V1_.jpg
48051,nm0001814,Gus Van Sant,,1952,,https://m.media-amazon.com/images/M/MV5BMTI2MDcxOTEzM15BMl5BanBnXkFtZTcwNjY0ODkyMg@@._V1_.jpg
48052,nm0001837,Peter Weir,,1944,,https://m.media-amazon.com/images/M/MV5BMTIzNDg2NTIyN15BMl5BanBnXkFtZTYwNzQyNDY1._V1_.jpg
48053,nm0001838,Rachel Weisz,,1970,,https://m.media-amazon.com/images/M/MV5BMTQ4MzM1MDAwMV5BMl5BanBnXkFtZTcwNTU4NzQwMw@@._V1_.jpg
48054,nm0001876,Catherine Zeta-Jones,catherine-zeta-jones-485018,1969,,https://m.media-amazon.com/images/M/MV5BZGE4MzUwMTYtYTFmNi00ZTRhLThjNDEtY2FlMTgyZmVmYTQwXkEyXkFqcGdeQXVyODczMzQ3NjY@._V1_.jpg
48055,nm0001885,Lars von Trier,,1956,,https://m.media-amazon.com/images/M/MV5BMTk1MDY1NTQ0NF5BMl5BanBnXkFtZTcwOTcyMDczNg@@._V1_.jpg
48056,nm0001903,Norma Aleandro,,1936,,https://m.media-amazon.com/images/M/MV5BMjI1OTM1MjU0NV5BMl5BanBnXkFtZTcwMDY3MDQyOA@@._V1_.jpg
48057,nm0001907,Eric Ambler,,1909,1998,
48058,nm0001923,Margaret Avery,,1944,,https://m.media-amazon.com/images/M/MV5BMTQyNzcwOTUwMl5BMl5BanBnXkFtZTYwNzM5Nzc4._V1_.jpg
48059,nm0001932,Richard Barthelmess,,1895,1963,https://m.media-amazon.com/images/M/MV5BMTI0NDkzMTAyN15BMl5BanBnXkFtZTYwMjU2MzM2._V1_.jpg
48060,nm0001945,Claude Berri,,1934,2009,https://m.media-amazon.com/images/M/MV5BMTQyOTNhMDUtNmRjNy00NzkwLWIwNjktMjY2NDIyMjkyN2M5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg
48061,nm0001948,Charles Bickford,,1891,1967,https://m.media-amazon.com/images/M/MV5BMTM3MDUxMjkxNF5BMl5BanBnXkFtZTcwNDQwNTYyOA@@._V1_.jpg
48062,nm0001949,Andrew Birkin,,1945,,https://m.media-amazon.com/images/M/MV5BODI4NDUzYWQtMzMyNy00YWZmLWExMWQtNjI3MjJmMTAxNWZlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_.jpg
48063,nm0001955,Ann Blyth,,1928,,https://m.media-amazon.com/images/M/MV5BMTc2MDQxMTIyOF5BMl5BanBnXkFtZTcwMzY2NDIzNw@@._V1_.jpg
48064,nm0001964,Rob Bottin,,1959,,https://m.media-amazon.com/images/M/MV5BZTNhNzAzNDYtMjYzZC00OTY1LWJhYjItODYxZGYxYjM3ZDMwXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg
48065,nm0001995,George Chakiris,,1932,,https://m.media-amazon.com/images/M/MV5BNTg4Y2Y2ODEtYTJlYi00ZWIyLThjNzMtZTIzZmFhM2E0YzBmXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_.jpg
